VBD	ran	1	0.000146
VBD	confessed	1	0.000146
VBD	poisoned	1	0.000146
VBD	won't	16	0.002338
VBD	dropped	1	0.000146
VBD	provided	1	0.000146
VBD	stood	1	0.000146
VBD	sputtered	1	0.000146
VBD	chattered	1	0.000146
VBD	surged	1	0.000146
VBD	had	2462	0.359836
VBD	holstered	1	0.000146
VBD	started	1	0.000146
VBD	won	49	0.007162
VBD	got	12	0.001754
VBD	suffered	1	0.000146
VBD	was	2332	0.340836
VBD	gave	3	0.000438
VBD	hit	2	0.000292
VBD	rolled	1	0.000146
VBD	were	1055	0.154195
VBD	frowned	1	0.000146
VBD	took	10	0.001462
VBD	grokked	3	0.000438
VBD	fell	1	0.000146
VBD	smiled	1	0.000146
VBD	peeked	1	0.000146
VBD	coughed	1	0.000146
VBD	made	12	0.001754
VBD	sed	1	0.000146
VBD	did	850	0.124233
VBD	god_knew	1	0.000146
VBD	twittered	1	0.000146
VBD	sizzled	1	0.000146
VBD	placed	2	0.000292
VBD	became	1	0.000146
VBD	done	2	0.000292
VBD	leaped	1	0.000146
VBD	roused	1	0.000146
VBD	breathed	1	0.000146
VBD	cracked	1	0.000146
VBD	happened	1	0.000146
VBD	wrote	1	0.000146
VBN	gone	1	0.000867
VBN	salted	1	0.000867
VBN	swept	1	0.000867
VBN	had_a_finger_in	1	0.000867
VBN	reborn	1	0.000867
VBN	held	1	0.000867
VBN	rained	1	0.000867
VBN	done	7	0.006066
VBN	walked	1	0.000867
VBN	autopsied	1	0.000867
VBN	given	5	0.004333
VBN	for	1	0.000867
VBN	to	1	0.000867
VBN	granted	1	0.000867
VBN	had	55	0.047660
VBN	,	1	0.000867
VBN	been	997	0.863951
VBN	hoppled	1	0.000867
VBN	won	4	0.003466
VBN	finned	1	0.000867
VBN	taken	7	0.006066
VBN	covered	1	0.000867
VBN	struck	1	0.000867
VBN	has	2	0.001733
VBN	be	3	0.002600
VBN	discorporated	1	0.000867
VBN	hit	1	0.000867
VBN	provided	4	0.003466
VBN	got	9	0.007799
VBN	peeled	1	0.000867
VBN	double_geered	1	0.000867
VBN	wounded	1	0.000867
VBN	known	1	0.000867
VBN	drawn	1	0.000867
VBN	flushed	1	0.000867
VBN	approved	1	0.000867
VBN	no_holds_are_barred	1	0.000867
VBN	thrown	1	0.000867
VBN	devoured	1	0.000867
VBN	made	20	0.017331
VBN	tootley-toot-tootled	1	0.000867
VBN	created	1	0.000867
VBN	frozen	1	0.000867
VBN	gotten	1	0.000867
VBN	seated	1	0.000867
VBN	placed	2	0.001733
VBN	grokked	1	0.000867
VBN	served	1	0.000867
VBN	far_gone	1	0.000867
VBN	fitted	1	0.000867
VBN	left	1	0.000867
VBP	art	4	0.001144
VBP	want	1	0.000286
VBP	do	751	0.214817
VBP	ai	20	0.005721
VBP	am	45	0.012872
VBP	it	1	0.000286
VBP	doesn	1	0.000286
VBP	go	8	0.002288
VBP	say	14	0.004005
VBP	are	1127	0.322368
VBP	have	1076	0.307780
VBP	need	4	0.001144
VBP	where_the_boys_are	3	0.000858
VBP	wuh	1	0.000286
VBP	dost	1	0.000286
VBP	make	3	0.000858
VBP	please	1	0.000286
VBP	i_say	1	0.000286
VBP	take	4	0.001144
VBP	trusteth	2	0.000572
VBP	hafta	1	0.000286
VBP	be	44	0.012586
VBP	comest	1	0.000286
VBP	get	3	0.000858
VBP	fy	1	0.000286
VBP	figger	1	0.000286
VBP	know	3	0.000858
VBP	'm	63	0.018021
VBP	hold	1	0.000286
VBP	this	1	0.000286
VBP	wish	1	0.000286
VBP	gotta	1	0.000286
VBP	doa	1	0.000286
VBP	see	1	0.000286
VBP	've	163	0.046625
VBP	grok	3	0.000858
VBP	're	134	0.038330
VBP	of	1	0.000286
VBP	become	1	0.000286
VBP	|	1	0.000286
VBP	you_know	2	0.000572
WDT	whichever	4	0.001305
WDT	whatever	70	0.022838
WDT	which	2042	0.666232
WDT	that	949	0.309625
JJ	unimaginative	1	0.000016
JJ	unscientific	2	0.000031
JJ	unsupportable	1	0.000016
JJ	pathless	1	0.000016
JJ	impersonalized	1	0.000016
JJ	mid-week	1	0.000016
JJ	mud_beplastered	1	0.000016
JJ	yellow	32	0.000501
JJ	narcotic	2	0.000031
JJ	four	121	0.001896
JJ	cross-top	1	0.000016
JJ	clotted	1	0.000016
JJ	ornate	1	0.000016
JJ	self-reliant	3	0.000047
JJ	marching	4	0.000063
JJ	divan-like	1	0.000016
JJ	eligible	11	0.000172
JJ	rock-ribbed	1	0.000016
JJ	unanswered	1	0.000016
JJ	all-county	1	0.000016
JJ	halfways	1	0.000016
JJ	portentous	2	0.000031
JJ	immature	6	0.000094
JJ	showy	1	0.000016
JJ	sinking	1	0.000016
JJ	lace-drawn	1	0.000016
JJ	button-down	2	0.000031
JJ	regional	34	0.000533
JJ	tantalizing	2	0.000031
JJ	leisurely	1	0.000016
JJ	screaming	4	0.000063
JJ	grecian	2	0.000031
JJ	wooded	4	0.000063
JJ	wooden	37	0.000580
JJ	ultra-violet	1	0.000016
JJ	straight	51	0.000799
JJ	glassy	2	0.000031
JJ	small-game	1	0.000016
JJ	tired	17	0.000266
JJ	highly_sensitive	1	0.000016
JJ	non-western	1	0.000016
JJ	elegant	8	0.000125
JJ	targo	3	0.000047
JJ	valiant	1	0.000016
JJ	sustaining	1	0.000016
JJ	sterile	4	0.000063
JJ	inanimate	1	0.000016
JJ	revised	3	0.000047
JJ	mile-square	1	0.000016
JJ	ruthless	5	0.000078
JJ	jocular	4	0.000063
JJ	digestible	1	0.000016
JJ	increasing	26	0.000407
JJ	hallucinating	1	0.000016
JJ	platitudinous	1	0.000016
JJ	interdependent	6	0.000094
JJ	here	2	0.000031
JJ	fissured	1	0.000016
JJ	reported	6	0.000094
JJ	affiliated	4	0.000063
JJ	diagnostic	8	0.000125
JJ	conversational	1	0.000016
JJ	cyclical	1	0.000016
JJ	road-shy	1	0.000016
JJ	elaborate	16	0.000251
JJ	cupful	3	0.000047
JJ	military	118	0.001849
JJ	golden	16	0.000251
JJ	as_a_whole	4	0.000063
JJ	sheep-lined	1	0.000016
JJ	labor-saving	1	0.000016
JJ	psychological	19	0.000298
JJ	well-braced	1	0.000016
JJ	stern	9	0.000141
JJ	in_view	9	0.000141
JJ	18_th	1	0.000016
JJ	catchy	1	0.000016
JJ	best-selling	1	0.000016
JJ	glimmering	1	0.000016
JJ	pure_and_simple	2	0.000031
JJ	vulcanized	1	0.000016
JJ	standardized	4	0.000063
JJ	holy	12	0.000188
JJ	successful	68	0.001065
JJ	high-wage	1	0.000016
JJ	canonized	1	0.000016
JJ	hurt	9	0.000141
JJ	reversible	2	0.000031
JJ	90	6	0.000094
JJ	primeval	4	0.000063
JJ	made_use_of	1	0.000016
JJ	irksome	1	0.000016
JJ	pontifical	1	0.000016
JJ	locked	2	0.000031
JJ	orney	2	0.000031
JJ	famed	5	0.000078
JJ	budget-altering	1	0.000016
JJ	sweeter	1	0.000016
JJ	unreconstructed	5	0.000078
JJ	unstuffy	1	0.000016
JJ	cockier	1	0.000016
JJ	unjust	1	0.000016
JJ	household	1	0.000016
JJ	bitterest	2	0.000031
JJ	organized	18	0.000282
JJ	malign	1	0.000016
JJ	absolute	21	0.000329
JJ	well-armed	1	0.000016
JJ	provincial	8	0.000125
JJ	fuzzed	1	0.000016
JJ	in_color	1	0.000016
JJ	syntactic	1	0.000016
JJ	drying	2	0.000031
JJ	copious	1	0.000016
JJ	hot	75	0.001175
JJ	blue-black	1	0.000016
JJ	preferable	5	0.000078
JJ	dignified	3	0.000047
JJ	retreating	3	0.000047
JJ	junior-grade	1	0.000016
JJ	wholewheat	1	0.000016
JJ	typed	1	0.000016
JJ	minimized	1	0.000016
JJ	despondent	1	0.000016
JJ	outlawed	1	0.000016
JJ	modest	19	0.000298
JJ	emphysematous	1	0.000016
JJ	unselfish	1	0.000016
JJ	nonprofit	1	0.000016
JJ	gusty	1	0.000016
JJ	effective	94	0.001473
JJ	fictional	12	0.000188
JJ	well-ruled	1	0.000016
JJ	communistic	1	0.000016
JJ	democratic	75	0.001175
JJ	nonsensical	1	0.000016
JJ	heavily-upholstered	1	0.000016
JJ	sprawling	2	0.000031
JJ	tired_of	8	0.000125
JJ	dreamed	1	0.000016
JJ	fit	12	0.000188
JJ	directional	5	0.000078
JJ	unforeseen	2	0.000031
JJ	comico-romantico	1	0.000016
JJ	insubstantial	2	0.000031
JJ	bay-front	1	0.000016
JJ	hidden	8	0.000125
JJ	admirable	9	0.000141
JJ	county-wide	2	0.000031
JJ	put-upon	1	0.000016
JJ	universalistic	1	0.000016
JJ	differentiated	3	0.000047
JJ	top-quality	2	0.000031
JJ	man-made	4	0.000063
JJ	sixteen	5	0.000078
JJ	undeveloped	3	0.000047
JJ	silver	8	0.000125
JJ	hyped-up	1	0.000016
JJ	ebullient	3	0.000047
JJ	close_at_hand	1	0.000016
JJ	spotless	3	0.000047
JJ	addicted	2	0.000031
JJ	uninfluenced	1	0.000016
JJ	interfering	1	0.000016
JJ	on_duty	5	0.000078
JJ	bible-loving	1	0.000016
JJ	financial	56	0.000877
JJ	pliant	1	0.000016
JJ	mule-drawn	1	0.000016
JJ	tragicomic	1	0.000016
JJ	worn-out	1	0.000016
JJ	blinded	1	0.000016
JJ	emulsified	1	0.000016
JJ	ten-concert	1	0.000016
JJ	heavy-duty	1	0.000016
JJ	problem-solving	1	0.000016
JJ	squashed	2	0.000031
JJ	assured	8	0.000125
JJ	rateable	1	0.000016
JJ	threatened	3	0.000047
JJ	fugitive	1	0.000016
JJ	managerial	2	0.000031
JJ	sensory	8	0.000125
JJ	crowned	2	0.000031
JJ	enormous	29	0.000454
JJ	eared	1	0.000016
JJ	obsolescent	1	0.000016
JJ	disturbed	6	0.000094
JJ	speedy	2	0.000031
JJ	wobbling	1	0.000016
JJ	angelic	2	0.000031
JJ	disfigured	1	0.000016
JJ	aggregate	3	0.000047
JJ	clamorous	1	0.000016
JJ	masted	1	0.000016
JJ	renovated	1	0.000016
JJ	betrothed	1	0.000016
JJ	numerological	1	0.000016
JJ	needed	38	0.000595
JJ	master	1	0.000016
JJ	focal	3	0.000047
JJ	hypothetical	3	0.000047
JJ	tangy	1	0.000016
JJ	bitter	36	0.000564
JJ	ranging	2	0.000031
JJ	on_fire	1	0.000016
JJ	danish	4	0.000063
JJ	semi-processed	1	0.000016
JJ	unplowed	2	0.000031
JJ	lavender	3	0.000047
JJ	predictable	7	0.000110
JJ	unguided	1	0.000016
JJ	second	216	0.003384
JJ	idle	8	0.000125
JJ	involutorial	3	0.000047
JJ	silky	1	0.000016
JJ	unintended	2	0.000031
JJ	a_lot	10	0.000157
JJ	fevered	1	0.000016
JJ	broody	1	0.000016
JJ	untrained	1	0.000016
JJ	antagonistic	4	0.000063
JJ	constricted	1	0.000016
JJ	benighted	1	0.000016
JJ	dozen	3	0.000047
JJ	loose_jowled	1	0.000016
JJ	wholesome	4	0.000063
JJ	spidery	1	0.000016
JJ	responsible	20	0.000313
JJ	metallic	4	0.000063
JJ	thieving	2	0.000031
JJ	recommended	6	0.000094
JJ	ill_conceived	1	0.000016
JJ	absorbed	3	0.000047
JJ	amusing	13	0.000204
JJ	three-foot	1	0.000016
JJ	ten-thousand-dollar	1	0.000016
JJ	unmindful	1	0.000016
JJ	diminishing	2	0.000031
JJ	vexing	1	0.000016
JJ	debonair	1	0.000016
JJ	disjointed	1	0.000016
JJ	diagnosable	1	0.000016
JJ	retaining	1	0.000016
JJ	semicircular	1	0.000016
JJ	dummy	3	0.000047
JJ	trigonal	1	0.000016
JJ	in_issue	1	0.000016
JJ	bent_over	1	0.000016
JJ	rotary	4	0.000063
JJ	regulative	2	0.000031
JJ	consummate	3	0.000047
JJ	nineteenth	24	0.000376
JJ	unperformed	1	0.000016
JJ	incomplete	10	0.000157
JJ	advisory	3	0.000047
JJ	prim	1	0.000016
JJ	departing	3	0.000047
JJ	well_chosen	1	0.000016
JJ	undue	8	0.000125
JJ	soluble	2	0.000031
JJ	unconditional	4	0.000063
JJ	lethal	4	0.000063
JJ	tempted	1	0.000016
JJ	busy	37	0.000580
JJ	unwholesome	1	0.000016
JJ	quaint	10	0.000157
JJ	yellow-bellied	1	0.000016
JJ	breath-taking	3	0.000047
JJ	appreciated	1	0.000016
JJ	touched	1	0.000016
JJ	rich	42	0.000658
JJ	remotest	1	0.000016
JJ	nonobservant	1	0.000016
JJ	psychiatric	4	0.000063
JJ	foremost	4	0.000063
JJ	moonlike	1	0.000016
JJ	kittenish	1	0.000016
JJ	los_angeles_open	1	0.000016
JJ	autistic	13	0.000204
JJ	three-year	2	0.000031
JJ	as_many	22	0.000345
JJ	prayerful	1	0.000016
JJ	mandatory	5	0.000078
JJ	fair	49	0.000768
JJ	peripheral	5	0.000078
JJ	flaxen	1	0.000016
JJ	well-educated	3	0.000047
JJ	best	90	0.001410
JJ	motional	2	0.000031
JJ	at_issue	2	0.000031
JJ	killable	1	0.000016
JJ	conceptual	1	0.000016
JJ	occupational	6	0.000094
JJ	indecisive	1	0.000016
JJ	nationwide	3	0.000047
JJ	rolled	2	0.000031
JJ	inextricable	1	0.000016
JJ	cut	6	0.000094
JJ	undependable	2	0.000031
JJ	flathead	1	0.000016
JJ	patented	1	0.000016
JJ	fallacious	1	0.000016
JJ	recoilless	2	0.000031
JJ	planned	9	0.000141
JJ	adapted	2	0.000031
JJ	southeastern	2	0.000031
JJ	and	6	0.000094
JJ	twenty-three	3	0.000047
JJ	vain	6	0.000094
JJ	liberal-conservative	1	0.000016
JJ	wearying	2	0.000031
JJ	unprotected	2	0.000031
JJ	self-consistent	1	0.000016
JJ	month-long	1	0.000016
JJ	blonde	11	0.000172
JJ	multi-year	1	0.000016
JJ	union	4	0.000063
JJ	sauterne	1	0.000016
JJ	breakoff	1	0.000016
JJ	in_embryo	1	0.000016
JJ	blood_and_guts	1	0.000016
JJ	much	247	0.003870
JJ	quadripartite	1	0.000016
JJ	dehumanised	1	0.000016
JJ	superhuman	1	0.000016
JJ	incompetent	1	0.000016
JJ	graphical	1	0.000016
JJ	double-strength	1	0.000016
JJ	pre-fair	1	0.000016
JJ	eastern	10	0.000157
JJ	hospitalized	1	0.000016
JJ	sweaty	4	0.000063
JJ	low-ceilinged	1	0.000016
JJ	light-weight	2	0.000031
JJ	strewn	2	0.000031
JJ	spin	2	0.000031
JJ	unsold	1	0.000016
JJ	phobic-like	1	0.000016
JJ	gritty	1	0.000016
JJ	contemplated	1	0.000016
JJ	prostrate	2	0.000031
JJ	played	2	0.000031
JJ	in_flames	1	0.000016
JJ	jutting	2	0.000031
JJ	conditioned	1	0.000016
JJ	ill-equipped	2	0.000031
JJ	eighteen	8	0.000125
JJ	wonder-working	1	0.000016
JJ	trusted	2	0.000031
JJ	jolting	1	0.000016
JJ	per-year	2	0.000031
JJ	cumulative	7	0.000110
JJ	mummified	1	0.000016
JJ	slash-mouthed	1	0.000016
JJ	fatal	15	0.000235
JJ	by-gone	1	0.000016
JJ	swarthy	1	0.000016
JJ	split	3	0.000047
JJ	emphatic	1	0.000016
JJ	european	21	0.000329
JJ	boiled	3	0.000047
JJ	myocardial	2	0.000031
JJ	latter-day	1	0.000016
JJ	middle-aged	6	0.000094
JJ	symmetrical	2	0.000031
JJ	haggard	2	0.000031
JJ	different-color	1	0.000016
JJ	peremptory	1	0.000016
JJ	academic	37	0.000580
JJ	simulated	5	0.000078
JJ	quantitative	7	0.000110
JJ	corporate	10	0.000157
JJ	rancorous	1	0.000016
JJ	rotated	1	0.000016
JJ	false-fronted	1	0.000016
JJ	deductable	1	0.000016
JJ	subdued	2	0.000031
JJ	succeeding	6	0.000094
JJ	previous	63	0.000987
JJ	remedial	1	0.000016
JJ	out-of-town	6	0.000094
JJ	old-fashioned	6	0.000094
JJ	thickening	1	0.000016
JJ	topical	4	0.000063
JJ	easy	78	0.001222
JJ	gooshey	1	0.000016
JJ	east	27	0.000423
JJ	municipal	22	0.000345
JJ	possible	261	0.004089
JJ	one_hundred	23	0.000360
JJ	knock-down	1	0.000016
JJ	abreast_of	1	0.000016
JJ	well-wedged	1	0.000016
JJ	otherworldly	2	0.000031
JJ	indicative	1	0.000016
JJ	uncousinly	1	0.000016
JJ	unique	38	0.000595
JJ	sliced	1	0.000016
JJ	tapering	1	0.000016
JJ	seaside	2	0.000031
JJ	grade-constructed	1	0.000016
JJ	impervious	1	0.000016
JJ	slivery	1	0.000016
JJ	beneficial	8	0.000125
JJ	right	62	0.000971
JJ	old	353	0.005531
JJ	ole	2	0.000031
JJ	truncated	3	0.000047
JJ	macabre	2	0.000031
JJ	captive	2	0.000031
JJ	sure	145	0.002272
JJ	animate	1	0.000016
JJ	newly-created	1	0.000016
JJ	knifelike	1	0.000016
JJ	leather-hard	1	0.000016
JJ	ruffled	1	0.000016
JJ	for	24	0.000376
JJ	at_war	3	0.000047
JJ	inhuman	5	0.000078
JJ	p.m.	3	0.000047
JJ	witty	8	0.000125
JJ	short-of	2	0.000031
JJ	alligatored	1	0.000016
JJ	theological	22	0.000345
JJ	pinched	1	0.000016
JJ	high-velocity	1	0.000016
JJ	dental	6	0.000094
JJ	unfrozen	2	0.000031
JJ	shifting	1	0.000016
JJ	starring	1	0.000016
JJ	memorable	10	0.000157
JJ	terraced	1	0.000016
JJ	shaken	3	0.000047
JJ	anomalous	1	0.000016
JJ	reticulate	3	0.000047
JJ	brain-wracking	1	0.000016
JJ	disqualified	1	0.000016
JJ	raised	10	0.000157
JJ	on_the_quiet	1	0.000016
JJ	cell-free	4	0.000063
JJ	respectable	17	0.000266
JJ	kohnstamm-positive	13	0.000204
JJ	sor	1	0.000016
JJ	problematical	1	0.000016
JJ	consummated	1	0.000016
JJ	unambiguous	3	0.000047
JJ	despised	1	0.000016
JJ	chalk-white	1	0.000016
JJ	knowing	2	0.000031
JJ	one-time	2	0.000031
JJ	raped	1	0.000016
JJ	authorized	2	0.000031
JJ	step-by-step	2	0.000031
JJ	overhand	1	0.000016
JJ	happy	78	0.001222
JJ	regenerating	1	0.000016
JJ	cohnfidunt	1	0.000016
JJ	back	21	0.000329
JJ	understandable	12	0.000188
JJ	blockading	2	0.000031
JJ	paneled	2	0.000031
JJ	inside	5	0.000078
JJ	histochemical	1	0.000016
JJ	martian	5	0.000078
JJ	unanimous	4	0.000063
JJ	smashed	1	0.000016
JJ	mighty	14	0.000219
JJ	megakaryocytic	1	0.000016
JJ	8.6	2	0.000031
JJ	juvenile	9	0.000141
JJ	proud	32	0.000501
JJ	liberal	29	0.000454
JJ	nectareous	1	0.000016
JJ	pig-drunk	2	0.000031
JJ	crumbly	1	0.000016
JJ	black-market	1	0.000016
JJ	pretrial	1	0.000016
JJ	eventual	6	0.000094
JJ	out_of_the_question	1	0.000016
JJ	grammatical	4	0.000063
JJ	deep-seated	2	0.000031
JJ	amicable	1	0.000016
JJ	ambitious	12	0.000188
JJ	irresistible	5	0.000078
JJ	superfluous	1	0.000016
JJ	tame	2	0.000031
JJ	thoroughgoing	2	0.000031
JJ	whirling	2	0.000031
JJ	maimed	1	0.000016
JJ	comely	1	0.000016
JJ	intent	1	0.000016
JJ	smelling	1	0.000016
JJ	rolling	4	0.000063
JJ	under_way	13	0.000204
JJ	too_close	3	0.000047
JJ	deformational	1	0.000016
JJ	lowdown	1	0.000016
JJ	cravated	1	0.000016
JJ	warm	47	0.000736
JJ	rainbow-hued	1	0.000016
JJ	urinary	1	0.000016
JJ	inch-thick	1	0.000016
JJ	full-dress	1	0.000016
JJ	week-long	3	0.000047
JJ	activated	3	0.000047
JJ	physicochemical	1	0.000016
JJ	per	5	0.000078
JJ	dipylon	1	0.000016
JJ	non-enzymatic	1	0.000016
JJ	uneven	4	0.000063
JJ	timbered	2	0.000031
JJ	rousing	6	0.000094
JJ	inflected	3	0.000047
JJ	indolent	4	0.000063
JJ	balled	1	0.000016
JJ	tenacious	1	0.000016
JJ	pursuant	19	0.000298
JJ	navigable	1	0.000016
JJ	smalltime	1	0.000016
JJ	ergotropic	1	0.000016
JJ	choice	2	0.000031
JJ	cataclysmic	1	0.000016
JJ	fatigued	3	0.000047
JJ	fullest	1	0.000016
JJ	right-handed	1	0.000016
JJ	exact	22	0.000345
JJ	whole-house	1	0.000016
JJ	minute	5	0.000078
JJ	uncourageous	1	0.000016
JJ	short-range	1	0.000016
JJ	cooky	1	0.000016
JJ	solved	1	0.000016
JJ	engrossing	4	0.000063
JJ	eosinophilic	1	0.000016
JJ	inscribed	4	0.000063
JJ	world-shaking	2	0.000031
JJ	unaware	5	0.000078
JJ	sixty-five	2	0.000031
JJ	spiritual	38	0.000595
JJ	insignificant	3	0.000047
JJ	attic	1	0.000016
JJ	soft-spoken	1	0.000016
JJ	sore_eyd	1	0.000016
JJ	erotic	5	0.000078
JJ	catatonic	1	0.000016
JJ	on_the_loose	1	0.000016
JJ	post-reapportionment	1	0.000016
JJ	coppery	1	0.000016
JJ	current	50	0.000783
JJ	wayward	2	0.000031
JJ	necrotic	1	0.000016
JJ	all-powerful	2	0.000031
JJ	falling	1	0.000016
JJ	blue-eyed	2	0.000031
JJ	blunted	1	0.000016
JJ	disintegrative	1	0.000016
JJ	over-simple	1	0.000016
JJ	understanding	1	0.000016
JJ	full_time	1	0.000016
JJ	alone	27	0.000423
JJ	dwindling	2	0.000031
JJ	arch	1	0.000016
JJ	momentous	7	0.000110
JJ	very_few	8	0.000125
JJ	unenthusiastic	2	0.000031
JJ	dusty	12	0.000188
JJ	impacted	2	0.000031
JJ	studied	2	0.000031
JJ	accomplished	3	0.000047
JJ	ineffective	1	0.000016
JJ	sprouted	2	0.000031
JJ	ill-fated	2	0.000031
JJ	concealed	3	0.000047
JJ	melodious	3	0.000047
JJ	logical	21	0.000329
JJ	bloody	5	0.000078
JJ	marvelous	9	0.000141
JJ	residual	1	0.000016
JJ	self-sufficient	2	0.000031
JJ	ironical	2	0.000031
JJ	fake	7	0.000110
JJ	monaural	1	0.000016
JJ	crammed	1	0.000016
JJ	nearsighted	1	0.000016
JJ	working	17	0.000266
JJ	homesick	3	0.000047
JJ	positive	55	0.000862
JJ	angry	26	0.000407
JJ	anatomical	8	0.000125
JJ	papal	1	0.000016
JJ	filmy	1	0.000016
JJ	opposed	7	0.000110
JJ	broken-down	1	0.000016
JJ	citywide	1	0.000016
JJ	shouldered	1	0.000016
JJ	theoretical	10	0.000157
JJ	wicked	6	0.000094
JJ	high-speed	4	0.000063
JJ	mid-continent	1	0.000016
JJ	apparent	41	0.000642
JJ	odious	1	0.000016
JJ	visual	36	0.000564
JJ	ignorant	7	0.000110
JJ	easiest	3	0.000047
JJ	valued	14	0.000219
JJ	sanctified	1	0.000016
JJ	overloaded	1	0.000016
JJ	inflamed	1	0.000016
JJ	incapable_of	3	0.000047
JJ	harmonious	4	0.000063
JJ	multi-family	1	0.000016
JJ	following	86	0.001347
JJ	detached	4	0.000063
JJ	stone-still	1	0.000016
JJ	awesome	2	0.000031
JJ	unequalled	1	0.000016
JJ	unveiled	1	0.000016
JJ	hard-to-please	1	0.000016
JJ	truth-revealing	1	0.000016
JJ	philological	1	0.000016
JJ	bibliographical	1	0.000016
JJ	septic	3	0.000047
JJ	divided	6	0.000094
JJ	scraggly	1	0.000016
JJ	bad-fitting	1	0.000016
JJ	self-critical	1	0.000016
JJ	dotted	3	0.000047
JJ	optimal	3	0.000047
JJ	masterly	1	0.000016
JJ	five-year	2	0.000031
JJ	persianesque	1	0.000016
JJ	fueled	1	0.000016
JJ	set_to	2	0.000031
JJ	misshapen	1	0.000016
JJ	unclaimed	2	0.000031
JJ	cardiac	1	0.000016
JJ	such	761	0.011923
JJ	spouted	1	0.000016
JJ	filthy	3	0.000047
JJ	temperate	2	0.000031
JJ	supersonic	4	0.000063
JJ	natural	91	0.001426
JJ	conscious	31	0.000486
JJ	biographical	1	0.000016
JJ	yielding	4	0.000063
JJ	opinionated	2	0.000031
JJ	darkened	1	0.000016
JJ	furiouser	2	0.000031
JJ	so	17	0.000266
JJ	swollen	10	0.000157
JJ	pulled	1	0.000016
JJ	drunken	4	0.000063
JJ	stuck_with	1	0.000016
JJ	noteworthy	7	0.000110
JJ	unacceptable	1	0.000016
JJ	bucking	1	0.000016
JJ	unfavorable	4	0.000063
JJ	multi-million-dollar	1	0.000016
JJ	close-in	1	0.000016
JJ	solitary	8	0.000125
JJ	avid	1	0.000016
JJ	yawning	1	0.000016
JJ	haughty	1	0.000016
JJ	protoplasmic	1	0.000016
JJ	vocalic	1	0.000016
JJ	democratic-sponsored	1	0.000016
JJ	sylvan	1	0.000016
JJ	oversize	2	0.000031
JJ	troubled	8	0.000125
JJ	deviant	3	0.000047
JJ	civilian	18	0.000282
JJ	smarter	1	0.000016
JJ	bashful	1	0.000016
JJ	chromatic	2	0.000031
JJ	secularized	2	0.000031
JJ	overpowering	1	0.000016
JJ	compelled	5	0.000078
JJ	dance-theatre	1	0.000016
JJ	workmanlike	2	0.000031
JJ	henpecked	1	0.000016
JJ	matched	1	0.000016
JJ	symptomatic_of	5	0.000078
JJ	inhospitable	1	0.000016
JJ	target-hunting	1	0.000016
JJ	repaired	1	0.000016
JJ	olivefaced	1	0.000016
JJ	square	7	0.000110
JJ	bursting	1	0.000016
JJ	beloved	11	0.000172
JJ	bovine	2	0.000031
JJ	low-wage	3	0.000047
JJ	irremediable	1	0.000016
JJ	entering	2	0.000031
JJ	paling	1	0.000016
JJ	suhthuhn	1	0.000016
JJ	under-par	1	0.000016
JJ	small-scale	1	0.000016
JJ	crotchety	1	0.000016
JJ	two-fold	2	0.000031
JJ	sunburnt	1	0.000016
JJ	squared	4	0.000063
JJ	afro-cuban	1	0.000016
JJ	exploding	1	0.000016
JJ	thermodynamic	2	0.000031
JJ	astral	1	0.000016
